,image,bg_type,pred_cls,pred_lbl,f_S,f_0,delta_f,f_G,f_B,f_T,f_N,method,aucI_pred,aucD_pred,aucI_r,aucD_r,aucI_adj,aucD_adj,aucI_adj_r,aucD_adj_r,aucI_clip,aucI_clipr,aucD_clip,aucD_clipr,threshold,best_point,max_IoU,au_IoU,time_load,time_exp,time_aucI,time_aucD,time_auc_IoU,time_total
1437,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,0.0,1,LRP,3.859783411026001,3.859783411026001,0.4999999403953552,0.4999999403953552,3.859783411026001,3.859783411026001,0.4999999403953552,0.4999999403953552,3.859783411026001,0.4999999403953552,3.859783411026001,0.4999999403953552,-2.3213419257476786e-09,0.9899354272959183,0.04975144403968845,0.04376719850146052,0.10245132446289062,0.0,0.05789375305175781,0.05645322799682617,0.08469295501708984,0.30149126052856445
1438,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719567775726318,23556,GradCAM,2.9444420827761757,6.581692212603379,0.3814257679933152,0.8525985391283103,2.9472663471171145,6.454399891093146,0.3817916256869337,0.8361089783376177,2.9273816466673606,0.37921574310775574,6.518046068654834,0.8443537629256974,-3.2088607337814634e-09,0.9999202806122449,0.04958941242127083,0.005401016237478065,0.10245132446289062,0.13029074668884277,0.9685862064361572,0.932361364364624,0.07449626922607422,2.208185911178589
1439,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.71956729888916,50140,aIDG,7.2812917285446765,5.182826449650301,0.9432253156235078,0.671388169121424,7.190751697611519,5.182826449650301,0.9314966734132861,0.671388169121424,7.236021727380551,0.9373609966049634,5.182826449650301,0.671388169121424,0.0004211710773215559,0.07242506377551021,0.19453658536585366,0.09762446376788372,0.10245132446289062,1.6115376949310303,1.3502476215362549,1.3772304058074951,0.08037614822387695,4.521843194961548
1440,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719567775726318,50176,aGradExpl,7.107870225785111,6.659178329263433,0.9207601338198497,0.8626361649441272,7.085846194835876,6.6586175161931775,0.9179071203659395,0.8625635159364071,7.096858215081146,0.9193336291788672,6.658897922728306,0.8625998398439356,0.0002583431861033607,0.16924426020408162,0.0685091475282211,0.056467191169862575,0.10245132446289062,0.6025395393371582,1.3472118377685547,1.2988247871398926,0.08065247535705566,3.4316799640655518
1441,ILSVRC2012_val_00018858,gray,301,ladybug,8.557764053344727,0.8381963968276978,7.719567656517029,7.12725305557251,8.331164360046387,7.719567775726318,50138,ShapGradE,6.8798949334423565,6.151065816613371,0.891228002317877,0.796814801188498,6.873369311977994,6.151065816613371,0.8903826653235116,0.796814801188498,6.876632122710175,0.8908053329285726,6.151065816613371,0.796814801188498,0.000214822954135326,0.19780373086734693,0.06668385322677665,0.05572296689366501,0.10245132446289062,0.5024983882904053,1.3382413387298584,1.3452095985412598,0.08342385292053223,3.3718245029449463
1442,ILSVRC2012_val_00021935,gray,301,ladybug,8.513131141662598,0.8381963968276978,7.6749347448349,7.12725305557251,8.331164360046387,7.674934744834899,16,BPT-100,7.80498346679711,1.0500191117806732,1.0169445742871992,0.13681146518824888,7.148815166138645,1.0583431000099044,0.9314496261459697,0.13789603358128838,7.4768994345747855,0.9741971252951771,1.0479985544997346,0.13654820087337,0.0008824750316690646,0.08783083545918367,0.6581344902386117,0.1823629614679939,0.11974835395812988,1.496769905090332,0.22017765045166016,0.26752781867980957,0.07809948921203613,2.1823232173919678
1443,ILSVRC2012_val_00021935,gray,301,ladybug,8.513131141662598,0.8381963968276978,7.6749347448349,7.12725305557251,8.331164360046387,7.6749347448349,53,BPT-500,7.681163843944479,1.1741788483810447,1.0008115902304298,0.1529887726043148,7.103366880539844,1.1860641496789361,0.9255279684944164,0.15453735726051415,7.392265450375687,0.9631697915058477,1.0268014661726608,0.13378634227732458,0.0008266854944610589,0.08412388392857142,0.6492702344095533,0.18461138577410557,0.11974835395812988,6.625831842422485,0.5559771060943604,0.5557758808135986,0.07762551307678223,7.9349586963653564
1444,ILSVRC2012_val_00021935,gray,301,ladybug,8.513131141662598,0.8381963968276978,7.6749347448349,7.12725305557251,8.331164360046387,7.674934744834901,85,BPT-1000,7.586538702225769,2.2497875912445213,0.9884824824473941,0.29313441846445165,7.177497877867664,2.253064883524808,0.9351868110896209,0.2935614308542204,7.3820183364798,0.961834660027975,2.234389413853784,0.2911281242685785,0.0005906555552750741,0.07967952806122448,0.6095661846496107,0.18300509528552925,0.11974835395812988,13.127463102340698,0.7178792953491211,0.7395539283752441,0.07677292823791504,14.781417608261108
1445,ILSVRC2012_val_00021935,gray,301,ladybug,8.513131141662598,0.8381963968276978,7.6749347448349,7.12725305557251,8.331164360046387,7.674933910369874,36,Partition-100,6.190806251095266,2.527902837386544,0.8066265544074834,0.32937124479984947,6.174600121013972,2.537755004643481,0.804514988705668,0.3306549256429913,6.182703197306516,0.8055707720127337,2.4735201165384173,0.32228548772697224,0.00037435780003576785,0.12448182397959184,0.4411854103343465,0.1680771318894282,0.11974835395812988,1.9960696697235107,0.3889651298522949,0.39636898040771484,0.0744178295135498,2.9755699634552
1446,ILSVRC2012_val_00021935,gray,301,ladybug,8.513131141662598,0.8381963968276978,7.6749347448349,7.12725305557251,8.331164360046387,7.674933910369872,101,Partition-500,6.3184391634909405,1.7917386960447288,0.8232563921910883,0.233453275763242,6.316808540839702,1.7946315351968671,0.8230439321148658,0.23383019637489913,6.316566442500573,0.8230123877399412,1.6076007403851467,0.20946115675074656,0.0005782029056372335,0.07029257015306123,0.44468175993165315,0.16764871590586305,0.11974835395812988,6.773396015167236,0.8444154262542725,0.8230488300323486,0.07358574867248535,8.634194374084473
