,image,image_size,bg_type,inference_time,pred_cls,pred_lbl,object_count,f_S,f_0,delta_f,f_T,f_N,method,aucI_pred,aucD_pred,aucI_r,aucD_r,aucI_adj,aucD_adj,aucI_adj_r,aucD_adj_r,aucI_clip,aucI_clipr,aucD_clip,aucD_clipr,threshold,best_point,max_IoU,auc_IoU,time_load,time_exp,time_aucI,time_aucD,time_auc_IoU,time_total
175,463730,"(427, 640, 3)",gray,10.050773620605469,2,car,3,0.9206448197364807,0.0,0.9206448197364807,0.9206448197364808,48,AA-500,0.7868385979582925,0.020107113740971818,0.8546603218638779,0.021840250778500162,0.7868385979582925,0.020107113740971818,0.8546603218638779,0.021840250778500162,0.7868385979582925,0.8546603218638779,0.020107113740971818,0.021840250778500162,2.0464884886759488e-05,0.06264271077283372,0.5270187361366747,0.139131965820286,0.1521449089050293,7.391291618347168,0.8106522560119629,0.7766587734222412,0.6036381721496582,9.73438572883606
176,463730,"(427, 640, 3)",gray,10.050773620605469,2,car,3,0.9206448197364807,0.0,0.9206448197364807,0.9206448197364809,75,AA-1000,0.7887585062568513,0.03768149721687026,0.8567457170753652,0.0409294620564486,0.7887585062568513,0.03768149721687026,0.8567457170753652,0.0409294620564486,0.7887585062568513,0.8567457170753652,0.03768149721687026,0.0409294620564486,3.526037837131855e-05,0.0391905737704918,0.5351437699680511,0.13058851172042948,0.1521449089050293,15.32935357093811,0.9104392528533936,0.9551069736480713,0.6072170734405518,17.954261779785156
177,463730,"(427, 640, 3)",gray,10.050773620605469,2,car,3,0.9206448197364807,0.0,0.9206448197364807,0.9206447601318359,206,LIME-100,0.7869960923724977,0.12933020314116653,0.8548313915433335,0.14047784810018824,0.7827490499640093,0.12933020314116653,0.8502182743917015,0.14047784810018824,0.7848725711682536,0.8525248329675176,0.12933020314116653,0.14047784810018824,3.7678964229241015e-05,0.055774297423887585,0.3357437111052678,0.11400553641676255,0.1521449089050293,15.717579364776611,1.642606258392334,1.8328475952148438,0.49802637100219727,19.843204498291016
178,463730,"(427, 640, 3)",gray,10.050773620605469,2,car,3,0.9206448197364807,0.0,0.9206448197364807,0.9206445217132568,206,LIME-500,0.8486220491448071,0.027659314962058153,0.9217692110489591,0.030043415624687018,0.8467306911581101,0.027659314962058153,0.919714827049668,0.030043415624687018,0.8476763701514588,0.9207420190493136,0.027659314962058153,0.030043415624687018,2.210032761964664e-05,0.054965603044496485,0.7708199215778077,0.165327244485493,0.1521449089050293,29.049275636672974,1.5458004474639893,1.5203776359558105,0.46886134147644043,32.73645997047424
179,463730,"(427, 640, 3)",gray,10.050773620605469,2,car,3,0.9206448197364807,0.0,0.9206448197364807,0.9206448197364807,205,LIME-1000,0.8866293840465819,0.017651727393409134,0.9630525964403567,0.0191732218712333,0.8861841919426251,0.017651727393409134,0.9625690309062735,0.0191732218712333,0.8864067879946036,0.9628108136733151,0.017651727393409134,0.0191732218712333,1.966358403715864e-05,0.054965603044496485,0.7708199215778077,0.16993975183037294,0.1521449089050293,46.331119537353516,1.5492122173309326,1.5209167003631592,0.5113863945007324,50.06477975845337
180,460347,"(640, 427, 3)",gray,13.12565803527832,5,bus,1,0.918185293674469,0.0,0.918185293674469,0.9181852936744691,16,BPT-100,0.8761715957178436,0.028915041852175354,0.9542426803761018,0.03149151053864169,0.8760744495468926,0.028915041852175354,0.9541368780161422,0.03149151053864169,0.8761230226323682,0.954189779196122,0.028915041852175354,0.03149151053864169,5.025171047520458e-05,0.06297936182669789,0.6144974525243169,0.18721875027409327,0.15047216415405273,3.290956735610962,0.4375579357147217,0.4933292865753174,0.6624598503112793,5.034775972366333
181,460347,"(640, 427, 3)",gray,13.12565803527832,5,bus,1,0.918185293674469,0.0,0.918185293674469,0.9181852936744689,34,BPT-500,0.8889325454821307,0.03509593769096588,0.9681406918692065,0.038223153793409265,0.8888662343669194,0.03482742188280269,0.968068472116104,0.0379307119409716,0.8888993899245252,0.9681045819926553,0.03496167978688428,0.03807693286719043,1.419488832904184e-05,0.0553498243559719,0.6791515089409232,0.1954849927371451,0.15047216415405273,9.629057168960571,0.625786542892456,0.6372005939483643,0.5993130207061768,11.641829490661621
182,460347,"(640, 427, 3)",gray,13.12565803527832,5,bus,1,0.918185293674469,0.0,0.918185293674469,0.9181852936744688,50,BPT-1000,0.8830150423824472,0.03665598042983238,0.961695910907836,0.039922203810452556,0.8830150423824472,0.03655204465863593,0.961695910907836,0.039809006864354124,0.8830150423824472,0.961695910907836,0.036604012544234156,0.03986560533740334,4.1188045176225654e-06,0.08380049765807962,0.7571830985915493,0.1982037907841567,0.15047216415405273,18.71003746986389,0.579317569732666,0.6559534072875977,0.5273444652557373,20.623125076293945
183,460347,"(640, 427, 3)",gray,13.12565803527832,5,bus,1,0.918185293674469,0.0,0.918185293674469,0.9181852936744691,12,AA-100,0.8778398392560609,0.1622276486920529,0.9560595724018295,0.1766829090050408,0.8775651576717228,0.1622276486920529,0.9557604153730354,0.1766829090050408,0.8777024984638919,0.9559099938874324,0.1622276486920529,0.1766829090050408,4.045579135063927e-06,0.24973653395784542,0.2577461488900603,0.13325493213722825,0.15047216415405273,1.6637897491455078,0.36562633514404297,0.34725356101989746,0.5103752613067627,3.0375170707702637
184,460347,"(640, 427, 3)",gray,13.12565803527832,5,bus,1,0.918185293674469,0.0,0.918185293674469,0.918185293674469,51,AA-500,0.904883309260918,0.06415604319275124,0.98551274507968,0.06987265384746727,0.9011218940546907,0.06409511279829493,0.9814161697673324,0.06980629426310442,0.9030026016578047,0.9834644574235062,0.06412557799552308,0.06983947405528584,1.46283199665737e-05,0.054885099531615925,0.7474974573095658,0.1873054027027534,0.15047216415405273,7.639677047729492,0.8485016822814941,0.8978121280670166,0.5288963317871094,10.065359354019165
185,460347,"(640, 427, 3)",gray,13.12565803527832,5,bus,1,0.918185293674469,0.0,0.918185293674469,0.9181852936744691,91,AA-1000,0.6416893459647125,0.07543818846964373,0.6988669393698822,0.08216009229220937,0.6407198200233506,0.07530698906717519,0.697811024024645,0.08201720239474271,0.6412045829940316,0.6983389816972635,0.07537258876840947,0.08208864734347604,1.7708243556894156e-05,0.054885099531615925,0.7474974573095658,0.1661151657956179,0.15047216415405273,15.76207971572876,0.8364908695220947,0.8759770393371582,0.5186915397644043,18.14371132850647
186,460347,"(640, 427, 3)",gray,13.12565803527832,5,bus,1,0.918185293674469,0.0,0.918185293674469,0.9181854128837585,186,LIME-100,0.736088311429674,0.12482623073476339,0.8016773046799036,0.13594884561396484,0.736088311429674,0.12481145717217794,0.8016773046799036,0.13593275565621096,0.736088311429674,0.8016773046799036,0.12481884395347066,0.1359408006350879,2.5188872616289923e-05,0.047464139344262295,0.23361134614609774,0.11223952767138358,0.15047216415405273,16.140448331832886,1.6223819255828857,1.5620577335357666,0.46961092948913574,19.944971084594727
187,460347,"(640, 427, 3)",gray,13.12565803527832,5,bus,1,0.918185293674469,0.0,0.918185293674469,0.9181852340698242,186,LIME-500,0.8066973745482657,0.03173799193235206,0.8785779734283894,0.03456599898843986,0.8066973745482657,0.03158456987594483,0.8785779734283894,0.034398906292157125,0.8066973745482657,0.8785779734283894,0.031661280904148444,0.03448245264029849,2.31077917855704e-05,0.04593457259953162,0.45166562515021874,0.16285416000454814,0.15047216415405273,28.990394353866577,1.612652063369751,1.5625042915344238,0.4957113265991211,32.811734199523926
188,460347,"(640, 427, 3)",gray,13.12565803527832,5,bus,1,0.918185293674469,0.0,0.918185293674469,0.9181854128837585,186,LIME-1000,0.8415243608155669,0.0414126959166967,0.9165082109384326,0.04510276542436003,0.8410570060956973,0.04137733109792653,0.9159992126751308,0.04506424943089574,0.8412906834556322,0.9162537118067817,0.04139501350731161,0.045083507427627886,1.940835151423269e-05,0.047120169789227166,0.5837181549317698,0.18256528044051898,0.15047216415405273,43.79187345504761,1.614877700805664,1.579277753829956,0.4847245216369629,47.62122559547424
189,322864,"(640, 427, 3)",gray,10.03408432006836,2,car,5,0.6097515225410461,0.0,0.6097515225410461,0.6097515225410461,16,BPT-100,0.48380300663771497,0.21425595029668373,0.7934428841137452,0.35138239492015505,0.4666638926065263,0.1986725943555087,0.7653345262046677,0.3258254994224058,0.47523344962212066,0.7793887051592064,0.2064642723260962,0.33860394717128045,1.6461061922926236e-05,0.08612046252927401,0.3907953013672251,0.2237962817255636,0.15173029899597168,3.1338295936584473,0.39997029304504395,0.4987142086029053,0.6112754344940186,4.795519828796387
190,322864,"(640, 427, 3)",gray,10.03408432006836,2,car,5,0.6097515225410461,0.0,0.6097515225410461,0.6097515225410461,62,BPT-500,0.43085249594398567,0.08461188813785979,0.7066033950165043,0.13876453770095185,0.41120638974579116,0.08428019738480215,0.6743835391048334,0.13822056078446074,0.4210294428448883,0.6904934670606688,0.08444604276133097,0.1384925492427063,3.298577781222126e-06,0.20524370608899298,0.33291776918379806,0.22237857656600002,0.15173029899597168,9.455769777297974,0.8049335479736328,0.8088061809539795,0.49855685234069824,11.719796657562256
191,322864,"(640, 427, 3)",gray,10.03408432006836,2,car,5,0.6097515225410461,0.0,0.6097515225410461,0.6097515225410463,97,BPT-1000,0.3941441989403472,0.07056890313259483,0.6464013362325223,0.11573386949246096,0.38798904186790806,0.07056890313259483,0.6363068028941088,0.11573386949246096,0.39106662040412765,0.6413540695633153,0.07056890313259483,0.11573386949246096,3.987412871628646e-06,0.20556206088992973,0.30132906444287255,0.22336763172890478,0.15173029899597168,17.008063554763794,1.0413944721221924,1.0168464183807373,0.5112950801849365,19.729329824447632
192,322864,"(640, 427, 3)",gray,10.03408432006836,2,car,5,0.6097515225410461,0.0,0.6097515225410461,0.6097515225410463,14,AA-100,0.4814326675996987,0.10586258703602841,0.7895554989242204,0.1736159453851993,0.4296134866739185,0.10586258703602841,0.7045714045675032,0.1736159453851993,0.4555230771368086,0.7470634517458618,0.10586258703602841,0.1736159453851993,2.1833562182055604e-06,0.3120572306791569,0.48163549696413366,0.2573381155149522,0.15173029899597168,1.5661897659301758,0.3713247776031494,0.37180590629577637,0.5783717632293701,3.0394225120544434
193,322864,"(640, 427, 3)",gray,10.03408432006836,2,car,5,0.6097515225410461,0.0,0.6097515225410461,0.609751522541046,58,AA-500,0.3249533479483646,0.24875130604263354,0.532927489207688,0.4079552028111395,0.3246273404659063,0.2485700411639183,0.5323928329249128,0.40765792617957025,0.32479034420713543,0.5326601610663003,0.24866067360327593,0.40780656449535485,4.769395489403699e-06,0.18734997072599532,0.34725256939386584,0.2137526132406534,0.15173029899597168,7.540817975997925,1.0080556869506836,1.0884206295013428,0.5083868503570557,10.297411441802979
194,322864,"(640, 427, 3)",gray,10.03408432006836,2,car,5,0.6097515225410461,0.0,0.6097515225410461,0.609751522541046,106,AA-1000,0.3261202366660574,0.34962817626095777,0.534841201063347,0.5733945112657296,0.3255407079810002,0.34962817626095777,0.5338907668887146,0.5733945112657296,0.3258304723235288,0.5343659839760307,0.34962817626095777,0.5733945112657296,1.8679099442093834e-06,0.2889307669789227,0.3879761218698011,0.23296764420036853,0.15173029899597168,15.046370029449463,1.296614408493042,1.2913124561309814,0.6513931751251221,18.43742036819458
195,322864,"(640, 427, 3)",gray,10.03408432006836,2,car,5,0.6097515225410461,0.0,0.6097515225410461,0.47082674503326416,215,LIME-100,0.20076514587653646,0.20966423363054051,0.3292573096658757,0.34385192308630397,0.20076514587653646,0.20872871056929734,0.3292573096658757,0.3423176537541922,0.20076514587653646,0.3292573096658757,0.20919647209991896,0.3430847884202481,-1.553622666272686e-06,0.9575270784543326,0.1857191977077364,0.11756169714086764,0.15173029899597168,14.89961838722229,1.7920787334442139,1.8683009147644043,0.5429317951202393,19.25466012954712
196,322864,"(640, 427, 3)",gray,10.03408432006836,2,car,5,0.6097515225410461,0.0,0.6097515225410461,0.4708268344402313,215,LIME-500,0.1506007919476239,0.1836836458578055,0.24698715194677692,0.3012434394461732,0.14989230717822424,0.18281089167521747,0.2458252282070096,0.2998121118474311,0.15024654956292408,0.24640619007689327,0.18324726876651148,0.30052777564680216,-2.4036582433072068e-06,0.8965859192037471,0.18432077807392833,0.1073099965329285,0.15173029899597168,27.525609254837036,1.6349782943725586,1.7311031818389893,0.48816609382629395,31.53158712387085
197,322864,"(640, 427, 3)",gray,10.03408432006836,2,car,5,0.6097515225410461,0.0,0.6097515225410461,0.47082674503326416,215,LIME-1000,0.14897352045334317,0.18261129985447858,0.2443184066724734,0.29948477880542873,0.14897352045334317,0.18220159812422523,0.2443184066724734,0.29881286292640646,0.14897352045334317,0.2443184066724734,0.1824064489893519,0.2991488208659176,1.065460335706812e-07,0.7883196721311475,0.1823260561079005,0.13355517344818224,0.15173029899597168,44.120737075805664,1.6911084651947021,1.4999799728393555,0.5059514045715332,47.96950721740723
198,153299,"(500, 461, 3)",gray,13.007879257202148,23,giraffe,2,0.9280199408531189,0.0,0.9280199408531189,0.9280199408531187,15,BPT-100,0.7725527239219485,0.33443630963447546,0.8324742712012729,0.3603762105877076,0.7725103293345703,0.33443630963447546,0.8324285883602994,0.3603762105877076,0.7725315266282593,0.8324514297807861,0.33443630963447546,0.3603762105877076,5.804074521879717e-06,0.17897180043383948,0.4215173228135147,0.28653644954862856,0.32864904403686523,4.106283903121948,0.4187779426574707,0.4883553981781006,0.5602385997772217,5.9023048877716064
199,153299,"(500, 461, 3)",gray,13.007879257202148,23,giraffe,2,0.9280199408531189,0.0,0.9280199408531189,0.9280199408531187,60,BPT-500,0.646794666514932,0.1728641212280686,0.696962035018709,0.18627199009232115,0.646794666514932,0.1728641212280686,0.696962035018709,0.18627199009232115,0.646794666514932,0.696962035018709,0.1728641212280686,0.18627199009232115,5.909828487266475e-06,0.18533188720173535,0.38350958999394585,0.278565154008599,0.32864904403686523,11.166117429733276,1.0833160877227783,1.1111171245574951,0.4500885009765625,14.139288187026978
200,153299,"(500, 461, 3)",gray,13.007879257202148,23,giraffe,2,0.9280199408531189,0.0,0.9280199408531189,0.928019940853119,103,BPT-1000,0.6703722689907491,0.09722728409542178,0.7223683883069181,0.10476852901031607,0.6703722689907491,0.09722728409542178,0.7223683883069181,0.10476852901031607,0.6703722689907491,0.7223683883069181,0.09722728409542178,0.10476852901031607,5.844241926338839e-06,0.19711496746203905,0.364669434289609,0.26980234432793787,0.32864904403686523,22.087560892105103,1.297107458114624,1.5132102966308594,0.44277167320251465,25.669299364089966
201,153299,"(500, 461, 3)",gray,13.007879257202148,23,giraffe,2,0.9280199408531189,0.0,0.9280199408531189,0.9280199408531186,16,AA-100,0.6034701193991944,0.553300944130682,0.6502771037920054,0.5962166541615885,0.5988638367980654,0.543843646911569,0.645313543852879,0.586025820104274,0.6011669780986298,0.6477953238224422,0.5485722955211253,0.5911212371329313,1.2558974506847162e-05,0.2494533622559653,0.3223736187621078,0.2503159913573071,0.32864904403686523,2.067030191421509,0.4505882263183594,0.4348874092102051,0.4180886745452881,3.6992435455322266
202,153299,"(500, 461, 3)",gray,13.007879257202148,23,giraffe,2,0.9280199408531189,0.0,0.9280199408531189,0.9280199408531187,63,AA-500,0.44634635119130445,0.5762594706372812,0.48096633654335386,0.6209559140588429,0.44634635119130445,0.574853985759997,0.48096633654335386,0.6194414154846072,0.44634635119130445,0.48096633654335386,0.5755567281986391,0.6201986647717249,6.7649045488474296e-06,0.2573926247288503,0.42520915693665534,0.30453628791248044,0.32864904403686523,9.99794864654541,1.275602102279663,1.261826992034912,0.4242584705352783,13.288285255432129
203,153299,"(500, 461, 3)",gray,13.007879257202148,23,giraffe,2,0.9280199408531189,0.0,0.9280199408531189,0.9280199408531187,101,AA-1000,0.41160314373086926,0.3481071274043293,0.4435283398678774,0.37510737871033023,0.41160314373086926,0.3481071274043293,0.4435283398678774,0.37510737871033023,0.41160314373086926,0.4435283398678774,0.3481071274043293,0.37510737871033023,6.2983540042758966e-06,0.23845553145336226,0.47098019448986367,0.31695508572538006,0.32864904403686523,19.589072465896606,1.507699966430664,1.5168781280517578,0.41756677627563477,23.35986638069153
204,153299,"(500, 461, 3)",gray,13.007879257202148,23,giraffe,2,0.9280199408531189,0.0,0.9280199408531189,0.9280198216438293,199,LIME-100,0.3388042539923801,0.21055289371651062,0.365082946042001,0.22688401880993156,0.3388042539923801,0.20925149819474678,0.365082946042001,0.2254816830793356,0.3388042539923801,0.365082946042001,0.2099021959556287,0.22618285094463358,-1.541006494465322e-07,0.8485943600867679,0.30407422994448785,0.22673288190835852,0.32864904403686523,13.641604900360107,1.8577320575714111,1.8083057403564453,0.4103517532348633,18.046643495559692
205,153299,"(500, 461, 3)",gray,13.007879257202148,23,giraffe,2,0.9280199408531189,0.0,0.9280199408531189,0.9280199408531189,199,LIME-500,0.6770570591833608,0.12370065601729259,0.7295716712304154,0.13329525646138152,0.6770570591833608,0.12370065601729259,0.7295716712304154,0.13329525646138152,0.6770570591833608,0.7295716712304154,0.12370065601729259,0.13329525646138152,1.0011690836319878e-06,0.6703774403470716,0.30177026360953246,0.24901650517039625,0.32864904403686523,26.297070264816284,1.8783085346221924,1.8852627277374268,0.43799853324890137,30.82728910446167
206,153299,"(500, 461, 3)",gray,13.007879257202148,23,giraffe,2,0.9280199408531189,0.0,0.9280199408531189,0.9280200004577637,199,LIME-1000,0.6867070254649229,0.1381433912514347,0.7399701183507336,0.1488582143228958,0.6864350248069021,0.13568721948308696,0.7396770204914668,0.14621153437538323,0.6865710251359125,0.7398235694211001,0.13691530536726082,0.1475348743491395,2.9767820713534e-06,0.5315661605206073,0.3169638774577046,0.27050100391257853,0.32864904403686523,42.20528292655945,2.120532751083374,1.8324499130249023,0.668367862701416,47.155282497406006
207,308394,"(428, 640, 3)",gray,14.477968215942383,0,person,1,0.9197864532470703,0.0,0.9197864532470703,0.91978645324707,15,BPT-100,0.868388711294773,0.06865906723085183,0.9441199185192922,0.07464674761023996,0.8557386690991166,0.06865906723085183,0.9303666803073153,0.07464674761023996,0.8620636901969446,0.9372432994133038,0.06865906723085183,0.07464674761023996,2.0556947210093138e-05,0.11560674649532711,0.6658480917574322,0.230785610750133,0.24893403053283691,4.115088224411011,0.43041419982910156,0.41991472244262695,0.6461961269378662,5.860547304153442
208,308394,"(428, 640, 3)",gray,14.477968215942383,0,person,1,0.9197864532470703,0.0,0.9197864532470703,0.9197864532470706,49,BPT-500,0.8464381308374257,0.019696611737849857,0.920255052517128,0.021414331194285388,0.8408012239814076,0.019696611737849857,0.9141265573255338,0.021414331194285388,0.8436196774094167,0.9171908049213309,0.019696611737849857,0.021414331194285388,4.884156347882023e-06,0.12949036214953272,0.6616561680499607,0.24386981424779922,0.24893403053283691,10.158672332763672,0.870535135269165,0.6999917030334473,0.5794401168823242,12.557573318481445
209,308394,"(428, 640, 3)",gray,14.477968215942383,0,person,1,0.9197864532470703,0.0,0.9197864532470703,0.9197864532470704,88,BPT-1000,0.8277746277370611,0.03502163892719573,0.8999639262078877,0.03807583684621665,0.8254282902888126,0.03502163892719573,0.8974129672978436,0.03807583684621665,0.8266014590129368,0.8986884467528656,0.03502163892719573,0.03807583684621665,1.0280790967470547e-05,0.07920925817757009,0.6258693576980772,0.23825962502815867,0.24893403053283691,17.65478801727295,0.8972799777984619,0.9932458400726318,0.5445456504821777,20.338793516159058
210,308394,"(428, 640, 3)",gray,14.477968215942383,0,person,1,0.9197864532470703,0.0,0.9197864532470703,0.9197864532470704,15,AA-100,0.8282112944871187,0.23922917619347572,0.9004386741763057,0.26009208479744234,0.8282112944871187,0.23922917619347572,0.9004386741763057,0.26009208479744234,0.8282112944871187,0.9004386741763057,0.23922917619347572,0.26009208479744234,3.6770979385725153e-06,0.3124634929906542,0.23752855843666126,0.1300469586853122,0.24893403053283691,1.682863712310791,0.36823177337646484,0.400022029876709,0.5415539741516113,3.241605520248413
211,308394,"(428, 640, 3)",gray,14.477968215942383,0,person,1,0.9197864532470703,0.0,0.9197864532470703,0.9197864532470701,50,AA-500,0.8318658903824322,0.20644841643885892,0.9044119832877978,0.22445255168745493,0.8318658903824322,0.20644841643885892,0.9044119832877978,0.22445255168745493,0.8318658903824322,0.9044119832877978,0.20644841643885892,0.22445255168745493,7.74650398419131e-06,0.132881863317757,0.3335613217629205,0.15080608769855167,0.24893403053283691,8.055845975875854,0.9528145790100098,0.858278751373291,0.5557150840759277,10.67158842086792
212,308394,"(428, 640, 3)",gray,14.477968215942383,0,person,1,0.9197864532470703,0.0,0.9197864532470703,0.9197864532470704,84,AA-1000,0.7990526454675526,0.043298044468267495,0.868737132023093,0.0470740184478852,0.7989291951525956,0.043298044468267495,0.8686029157443894,0.0470740184478852,0.7989909203100741,0.8686700238837411,0.043298044468267495,0.0470740184478852,8.938514053910861e-06,0.11696480724299066,0.3694867256637168,0.16130380126888838,0.24893403053283691,15.901846647262573,0.9289388656616211,0.9594333171844482,0.5371382236480713,18.57629108428955
213,308394,"(428, 640, 3)",gray,14.477968215942383,0,person,1,0.9197864532470703,0.0,0.9197864532470703,0.9197864532470703,183,LIME-100,0.6466911034308217,0.1021230896329943,0.7030883104962513,0.11102912993823172,0.6466911034308217,0.10202260164905207,0.7030883104962513,0.11091987850972079,0.6466911034308217,0.7030883104962513,0.10207284564102317,0.11097450422397626,1.5120590670574519e-05,0.11620546144859813,0.23836038891506403,0.12154757928737013,0.24893403053283691,15.300129652023315,1.671961784362793,1.5735023021697998,0.5264754295349121,19.321003198623657
214,308394,"(428, 640, 3)",gray,14.477968215942383,0,person,1,0.9197864532470703,0.0,0.9197864532470703,0.9197864532470703,183,LIME-500,0.3395234957301476,0.026908942889291652,0.36913295964682535,0.02925564167019043,0.3395228013882597,0.026882462249633622,0.3691322047521588,0.029226851683596747,0.3395231485592036,0.3691325821994921,0.026895702569462637,0.02924124667689359,2.4053578011609474e-05,0.0378723714953271,0.2917169851530866,0.1335918451838281,0.24893403053283691,27.6438889503479,1.7140257358551025,1.7117652893066406,0.6313004493713379,31.94991445541382
215,308394,"(428, 640, 3)",gray,14.477968215942383,0,person,1,0.9197864532470703,0.0,0.9197864532470703,0.9197864532470703,183,LIME-1000,0.32183488931128246,0.020279898961122523,0.3499017496671395,0.02204848624322476,0.32183488931128246,0.02025341832146449,0.3499017496671395,0.022019696256631076,0.32183488931128246,0.3499017496671395,0.020266658641293508,0.022034091249927917,2.8745053224281936e-05,0.07922021028037383,0.5400736243864634,0.16757972001800975,0.24893403053283691,43.50770974159241,2.2121498584747314,1.8751046657562256,0.6367738246917725,48.480672121047974
216,456496,"(426, 640, 3)",gray,16.501903533935547,0,person,1,0.9174665808677673,0.0,0.9174665808677673,0.9174665808677678,16,BPT-100,0.8432653693178398,0.056781194036489804,0.9191237990600749,0.06188911424194268,0.8429864987621669,0.056781194036489804,0.9188198418789763,0.06188911424194268,0.8431259340400032,0.9189718204695255,0.056781194036489804,0.06188911424194268,2.4378562645986855e-05,0.0895356514084507,0.19475746520740442,0.1216515786812619,0.22497916221618652,3.986356735229492,0.4121119976043701,0.4600715637207031,0.6110353469848633,5.694554805755615
217,456496,"(426, 640, 3)",gray,16.501903533935547,0,person,1,0.9174665808677673,0.0,0.9174665808677673,0.9174665808677676,56,BPT-500,0.8762107701278553,0.028854715639392986,0.9550329008159719,0.03145042690503379,0.8762107701278553,0.028854715639392986,0.9550329008159719,0.03145042690503379,0.8762107701278553,0.9550329008159719,0.028854715639392986,0.03145042690503379,4.727994496733001e-06,0.1786531690140845,0.34076364561520245,0.15541192906551185,0.22497916221618652,10.193208456039429,0.9165394306182861,0.9272258281707764,0.5613348484039307,12.823287725448608
218,456496,"(426, 640, 3)",gray,16.501903533935547,0,person,1,0.9174665808677673,0.0,0.9174665808677673,0.9174665808677677,89,BPT-1000,0.8722944793828651,0.023917580494480076,0.950764308556964,0.026069157169581168,0.8722944793828651,0.023917580494480076,0.950764308556964,0.026069157169581168,0.8722944793828651,0.950764308556964,0.023917580494480076,0.026069157169581168,4.582324420131449e-06,0.16717282863849764,0.3629995621990118,0.1616639540403555,0.22497916221618652,17.210212230682373,1.0347673892974854,1.013960838317871,0.5868101119995117,20.070729732513428
219,456496,"(426, 640, 3)",gray,16.501903533935547,0,person,1,0.9174665808677673,0.0,0.9174665808677673,0.9174665808677672,16,AA-100,0.8896563192348527,0.0790775314393178,0.9696879840499356,0.0861911846037203,0.8844980144514725,0.0790775314393178,0.9640656487072125,0.0861911846037203,0.8870771668431624,0.9668768163785741,0.0790775314393178,0.0861911846037203,2.781051030371035e-05,0.06278609154929578,0.37112827750129984,0.163195606393718,0.22497916221618652,1.6196861267089844,0.45038771629333496,0.44232797622680664,0.5211026668548584,3.258483648300171
220,456496,"(426, 640, 3)",gray,16.501903533935547,0,person,1,0.9174665808677673,0.0,0.9174665808677673,0.9174665808677673,29,AA-500,0.9040421306509787,0.273599948196239,0.9853679136693007,0.29821244054193236,0.8804229963570832,0.273599948196239,0.9596240503107514,0.29821244054193236,0.892232563504031,0.9724959819900261,0.273599948196239,0.29821244054193236,1.1520282431029581e-06,0.07818735328638497,0.5205798602122702,0.15687636261428795,0.22497916221618652,8.707837581634521,0.8279492855072021,0.8036513328552246,0.643934965133667,11.208352327346802
221,456496,"(426, 640, 3)",gray,16.501903533935547,0,person,1,0.9174665808677673,0.0,0.9174665808677673,0.9174665808677673,37,AA-1000,0.9049712197828881,0.2789964068685374,0.986380581761288,0.3040943536108468,0.8813520854889926,0.2789964068685374,0.9606367184027386,0.3040943536108468,0.8931616526359404,0.9735086500820133,0.2789964068685374,0.3040943536108468,1.1520282431029581e-06,0.07818735328638497,0.5205798602122702,0.1567717986314012,0.22497916221618652,16.844881057739258,0.7105882167816162,0.6916956901550293,0.6477737426757812,19.11991786956787
222,456496,"(426, 640, 3)",gray,16.501903533935547,0,person,1,0.9174665808677673,0.0,0.9174665808677673,0.9174667000770569,190,LIME-100,0.8509692307172493,0.14136367223193838,0.9275206840911602,0.15408045936477854,0.842100973089746,0.14132702232752775,0.9178546561262882,0.15404051250984685,0.8465351019034976,0.9226876701087243,0.14134534727973305,0.1540604859373127,4.264109856928354e-05,0.034639084507042256,0.41505782164803795,0.11251955541090068,0.22497916221618652,16.110575675964355,1.9333827495574951,1.9999301433563232,0.6004576683044434,20.869325399398804
223,456496,"(426, 640, 3)",gray,16.501903533935547,0,person,1,0.9174665808677673,0.0,0.9174665808677673,0.917466402053833,190,LIME-500,0.899729922811168,0.09172259049944824,0.9806677884225242,0.0999737673416881,0.8788434521600104,0.09172259049944824,0.9579024135448879,0.0999737673416881,0.8892866874855893,0.969285100983706,0.09172259049944824,0.0999737673416881,2.1263480343656438e-05,0.05139744718309859,0.6186692197223552,0.1526797539443122,0.22497916221618652,30.7138671875,2.0435850620269775,1.9452898502349854,0.6291120052337646,35.556833267211914
224,456496,"(426, 640, 3)",gray,16.501903533935547,0,person,1,0.9174665808677673,0.0,0.9174665808677673,0.9174665212631226,190,LIME-1000,0.9101079179731547,0.06507430438246324,0.9919793668259261,0.07092825585092595,0.885814228449388,0.06507430438246324,0.9655002666272149,0.07092825585092595,0.8979610732112715,0.9787398167265705,0.06507430438246324,0.07092825585092595,2.5629636282157244e-05,0.05139744718309859,0.6186692197223552,0.15639013780389155,0.22497916221618652,44.57101058959961,1.55039381980896,1.916980504989624,0.4917867183685303,48.75515079498291
225,41888,"(480, 640, 3)",gray,10.209083557128906,14,bird,3,0.6681416630744934,0.0,0.6681416630744934,0.6681416630744932,16,BPT-100,0.7100233850719329,0.04810232727002584,1.0626838952157516,0.07199420411635482,0.571919057444514,0.04810232727002584,0.8559847245759149,0.07199420411635482,0.6409712212582236,0.9593343098958333,0.04810232727002584,0.07199420411635482,1.0445397645758727e-05,0.15061848958333332,0.4159648864901191,0.1641878692522819,0.18122434616088867,3.6011507511138916,0.440155029296875,0.58786940574646,0.7378911972045898,5.548290729522705
