,image,bg_type,pred_cls,pred_lbl,f_S,f_0,delta_f,f_G,f_B,f_T,f_N,method,aucI_pred,aucD_pred,aucI_r,aucD_r,aucI_adj,aucD_adj,aucI_adj_r,aucD_adj_r,aucI_clip,aucI_clipr,aucD_clip,aucD_clipr,threshold,best_point,max_IoU,au_IoU,time_load,time_exp,time_aucI,time_aucD,time_auc_IoU,time_total
4216,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,4.621968269348147,11,AA-500,3.3995030694641173,1.0222155191004276,0.9530608728528023,0.2865811793017201,3.410282409284264,1.0234079882502556,0.9560828930698335,0.28691549150971696,3.402039935346693,0.9537720908410847,0.07077412772923708,0.019841738045215607,0.00041482163084353784,0.031329719387755105,0.5585484474373363,0.15998194504058563,0.10939264297485352,0.08393692970275879,0.037652015686035156,0.025648117065429688,0.10628557205200195,0.3629152774810791
4217,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,4.621968269348147,14,AA-1000,3.433587044943124,1.046701166080311,0.9626164180226624,0.29344580371980555,3.4443663847632706,1.0475287279114127,0.9656384382396936,0.29367781325709075,3.4361239108256996,0.9633276360109448,0.06609914777800441,0.01853109383955598,0.000691247326271487,0.05464764030612245,0.6398279041180086,0.1672690001226532,0.10939264297485352,0.137939453125,0.02945566177368164,0.0247802734375,0.08760714530944824,0.3891751766204834
4218,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,3.5669310092926025,30,LIME-100,3.384582001870327,1.0220836351366656,0.948877713003918,0.2865442072585694,3.42558410204947,1.0302721712647993,0.9603727751112142,0.28883988847564057,3.4050830531181124,0.9546252440575661,0.0787925985926877,0.022089740062311874,0.000290236884951207,0.03902264030612245,0.5977535977535977,0.1623779058057047,0.10939264297485352,11.770942687988281,0.03533458709716797,0.03627276420593262,0.12085318565368652,12.072795867919922
4219,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,3.566931962966919,100,LIME-500,3.4259417165659984,1.0636221300668025,0.9604730334929404,0.2981896511439712,3.4343153644942364,1.0685396364424375,0.9628206109613232,0.29956829018934816,3.4240227854318865,0.9599350555545243,0.08040976012363199,0.022543118006700655,0.0003536599797774352,0.056740274234693876,0.662389245340666,0.16670621530222007,0.10939264297485352,5.888359546661377,0.03191256523132324,0.06591558456420898,0.09240913391113281,6.1879894733428955
4220,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,3.56693172454834,200,LIME-1000,3.4349123162801893,1.0628911073572638,0.9629879635815124,0.29798470298808355,3.4425183939011013,1.0641013187848087,0.9651203503759759,0.29832398957036543,3.4329932900905917,0.9624499588903652,0.07616932518371593,0.02135429799031676,0.00036753089447694496,0.054807079081632654,0.6794468887492143,0.16814738110054822,0.10939264297485352,8.06583023071289,0.060549259185791016,0.0478665828704834,0.09263849258422852,8.376277208328247
4221,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,3.56693172454834,50163,LRP,1.22368179619424,2.7173022028820206,0.343062855728671,0.7618038191549017,1.2239692825633959,2.717539542836934,0.3431434537568357,0.7618703582758121,0.5707666717400794,0.16001614656789215,2.6559294236619584,0.744597776923391,-2.983698516499189e-09,0.9999003507653061,0.05170317514101772,0.012449576625277152,0.10939264297485352,0.3111696243286133,0.06818389892578125,0.07314038276672363,0.0769340991973877,0.6388206481933594
4222,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,3.566931962966919,37507,GradCAM,3.1129448283309293,1.102067466114875,0.8727234106371893,0.3089679127105767,3.1141521212352656,1.1025021775929744,0.8730618789773797,0.30908978467900583,3.09067100474649,0.8664788775854969,0.2735968048634405,0.07670368284743742,0.00012076169958129654,0.1656768176020408,0.2106782106782107,0.1137742336303981,0.10939264297485352,0.16423487663269043,0.07205009460449219,0.05455636978149414,0.08735060691833496,0.48758459091186523
4223,ILSVRC2012_val_00007158,gray,606,iron,4.6219682693481445,1.0550366640090942,3.5669316053390503,0.0,4.6219682693481445,3.56693172454834,50147,ShapGradE,1.5546597554734476,1.4934925980864764,0.4358535197446943,0.4187051302132278,1.5547075609887984,1.4936602286238942,0.43586692246347475,0.4187521257114747,1.4203594495098069,0.3982020264110528,1.3597809388135957,0.3812186651059944,1.1286646048649595e-05,0.8804607780612245,0.05245156499628721,0.04558280243191305,0.10939264297485352,0.394256591796875,0.08978867530822754,0.10024309158325195,0.09298896789550781,0.7866699695587158
4224,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,6.009140968322753,11,BPT-100,3.4988766156151243,1.445379085754453,0.706258146867111,0.2917538688183858,3.661308021655268,1.4541077368610007,0.7390453857476633,0.29351576530083245,3.580092318635196,0.7226517663073871,0.9270622428276157,0.18713014356287702,0.00014628175182711907,0.566764987244898,0.8126005174463324,0.5434025311362056,0.11965465545654297,0.15096020698547363,0.0240018367767334,0.024706363677978516,0.06880402565002441,0.38812708854675293
4225,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,6.009140968322753,20,BPT-500,3.632255061780226,1.4153674865712893,0.7331809732839952,0.28569593539859106,3.646454969004072,1.4163120461067145,0.7360472651015866,0.28588659186555426,3.604054589679807,0.7274886284207873,0.8768701931005533,0.1769987293249851,0.00011698741774705916,0.5668247767857143,0.8127054052164184,0.5582944878817039,0.11965465545654297,0.32886815071105957,0.024969816207885742,0.020847797393798828,0.07108330726623535,0.5654237270355225
4226,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,6.009140968322751,28,BPT-1000,3.6756352250005726,1.4214144503782093,0.741937384978697,0.2869165316689239,3.6898351322244185,1.4246267959777248,0.7448036767962883,0.28756494681503525,3.6474347529001534,0.7362450401154891,0.8593819351089946,0.1734686745201877,0.00011358328035302698,0.49312420280612246,0.8469121595703875,0.5695199051074874,0.11965465545654297,0.536578893661499,0.02285909652709961,0.024993181228637695,0.07617545127868652,0.7802612781524658
4227,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,6.009140968322754,12,AA-100,3.1382252108305693,1.3228092789649963,0.6334596653468907,0.26701279380358756,3.145015127956867,1.338588148355484,0.6348302289843559,0.2701978033874184,3.10525531694293,0.6268045986071229,1.0860801562666893,0.21922835102304816,0.00010364686194189488,0.499820631377551,0.5437641290158245,0.44395455648920995,0.11965465545654297,0.019119977951049805,0.018196582794189453,0.022827863693237305,0.07095503807067871,0.25075411796569824
4228,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,6.009140968322754,25,AA-500,3.4292257577180862,1.3175082579255104,0.6921989154652692,0.2659427711041644,3.432069156318903,1.3179686069488525,0.6927728634909727,0.26603569387225434,3.395272122696042,0.6853452783543617,0.9292806554585695,0.18757793082477292,8.182516332754096e-05,0.4957948022959184,0.6285415542363735,0.4951099273915101,0.11965465545654297,0.062232017517089844,0.023000001907348633,0.02397012710571289,0.07434463500976562,0.30320143699645996
4229,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,6.009140968322754,34,AA-1000,3.4728245618753135,1.3278030576184392,0.7009994759137044,0.2680208064848557,3.4735527858138084,1.3287218660116196,0.7011464700335637,0.2682062705280259,3.43884779792279,0.69414116977714,0.9118233826011419,0.18405413295840845,8.182516332754096e-05,0.5270448022959183,0.6418338108882522,0.5025825646254197,0.11965465545654297,0.21395397186279297,0.02098679542541504,0.021355628967285156,0.06055879592895508,0.4365098476409912
4230,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,4.954103469848633,30,LIME-100,3.6211130741083215,1.4304200036062775,0.7309319197646595,0.2887343284743222,3.6304726711657294,1.432934152753548,0.7328211809489198,0.28924181519138,3.5882615323145206,0.7243007431427438,0.8929092379925982,0.18023625763360504,4.07225660597654e-05,0.4459901147959184,0.8927611724337509,0.5567333261852833,0.11965465545654297,12.505663871765137,0.02342700958251953,0.02477431297302246,0.07027387619018555,12.743793725967407
4231,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,4.954104423522949,100,LIME-500,3.583618489310279,1.4818097683803024,0.723363540350466,0.29910749933381386,3.5870163974219134,1.4825226463073367,0.7240494178400623,0.2992513959446911,3.5494609670155226,0.7164687477346036,0.9325976798367893,0.1882474852487872,3.795012479073633e-05,0.4168327487244898,0.8345544103646674,0.5537642857705978,0.11965465545654297,5.2868616580963135,0.031184673309326172,0.025076627731323242,0.06953930854797363,5.5323169231414795
4232,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,4.954104900360107,200,LIME-1000,3.5928152870934467,1.4793370862192075,0.7252199377064465,0.2986083747248312,3.593212530581157,1.4794137892586523,0.7253001222247153,0.2986238572514464,3.554102296094001,0.7174056105818541,0.9289200278581121,0.18750513384209774,3.652644271717953e-05,0.41573660714285715,0.845339336334834,0.5555012421224836,0.11965465545654297,8.096388578414917,0.027309417724609375,0.027067899703979492,0.06865692138671875,8.339077472686768
4233,ILSVRC2012_val_00008489,gray,606,iron,6.009140968322754,1.0550366640090942,4.95410430431366,0.0,6.009140968322754,4.954104423522949,50156,LRP,1.8813411429166869,2.7424018430976163,0.3797540365123811,0.5535615751371791,1.8814779107841404,2.7424461705080345,0.37978164374538076,0.5535705224863853,1.6012276383722681,0.323212333011836,2.660274149316638,0.5369838675554335,-3.579779409325978e-09,0.9999800701530612,0.46648729446935727,0.20741169597484005,0.11965465545654297,0.29581642150878906,0.04781460762023926,0.0671243667602539,0.06666040420532227,0.5970704555511475
